pct,pollscore,methodology,transparency_score,hypothetical
40,-1.1,Live Phone/Text-to-Web,9,TRUE
45,-1.1,Live Phone/Text-to-Web,9,TRUE
7,-1.1,Live Phone/Text-to-Web,9,TRUE
2,-1.1,Live Phone/Text-to-Web,9,TRUE
2,-1.1,Live Phone/Text-to-Web,9,TRUE
46,-1.1,Live Phone/Text-to-Web,9,TRUE
51,-1.1,Live Phone/Text-to-Web,9,TRUE
41,-1.1,Live Phone/Text-to-Web,9,TRUE
46,-1.1,Live Phone/Text-to-Web,9,TRUE
8,-1.1,Live Phone/Text-to-Web,9,TRUE
1,-1.1,Live Phone/Text-to-Web,9,TRUE
1,-1.1,Live Phone/Text-to-Web,9,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
48,-0.5,IVR/Online Panel/Text-to-Web,7,TRUE
44,-0.5,Live Phone,9,TRUE
49,-0.5,Live Phone,9,TRUE
37,-0.5,Live Phone,9,TRUE
43,-0.5,Live Phone,9,TRUE
8,-0.5,Live Phone,9,TRUE
3,-0.5,Live Phone,9,TRUE
2,-0.5,Live Phone,9,TRUE
3,-0.5,Live Phone,9,TRUE
45,0.3,Online Panel,4.5,TRUE
40,0.3,Online Panel,4.5,TRUE
8,0.3,Online Panel,4.5,TRUE
1,0.3,Online Panel,4.5,TRUE
2,0.3,Online Panel,4.5,TRUE
48,0.3,Online Panel,4.5,TRUE
44,0.3,Online Panel,4.5,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
41,0.3,Live Phone,3,TRUE
49,0.3,Live Phone,3,TRUE
32,0.3,Live Phone,3,TRUE
44,0.3,Live Phone,3,TRUE
9,0.3,Live Phone,3,TRUE
2,0.3,Live Phone,3,TRUE
3,0.3,Live Phone,3,TRUE
55,-0.4,Probability Panel,10,TRUE
31,-0.4,Probability Panel,10,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
41,-0.9,Probability Panel,9.5,TRUE
39,-0.9,Probability Panel,9.5,TRUE
36,-0.9,Probability Panel,9.5,TRUE
36,-0.9,Probability Panel,9.5,TRUE
39,-0.9,Probability Panel,9.5,TRUE
37,-0.9,Probability Panel,9.5,TRUE
10,-0.9,Probability Panel,9.5,TRUE
34,-0.9,Probability Panel,9.5,TRUE
33,-0.9,Probability Panel,9.5,TRUE
10,-0.9,Probability Panel,9.5,TRUE
49,-0.1,Online Panel,6,TRUE
51,-0.1,Online Panel,6,TRUE
41,-0.1,Online Panel,6,TRUE
43,-0.1,Online Panel,6,TRUE
13,-0.1,Online Panel,6,TRUE
2,-0.1,Online Panel,6,TRUE
2,-0.1,Online Panel,6,TRUE
30,0.2,Online Panel,9,TRUE
34,0.2,Online Panel,9,TRUE
41,-0.4,Online Panel,3,TRUE
41,-0.4,Online Panel,3,TRUE
38,-0.4,Online Panel,3,TRUE
38,-0.4,Online Panel,3,TRUE
10,-0.4,Online Panel,3,TRUE
1,-0.4,Online Panel,3,TRUE
2,-0.4,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
48,-0.4,Online Panel,9,TRUE
27,-0.4,Online Panel,9,TRUE
9,-0.4,Online Panel,9,TRUE
44.1,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
37.6,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
5.7,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
1.5,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
0.7,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
55.2,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
44.8,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
45,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
40,-1.1,Online Panel,9,TRUE
41,-1.1,Online Panel,9,TRUE
4,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
41,-1.1,Online Panel/Text-to-Web,7,TRUE
41,-1.1,Online Panel/Text-to-Web,7,TRUE
42,0,Online Panel,9,TRUE
43,0,Online Panel,9,TRUE
37,0,Online Panel,9,TRUE
39,0,Online Panel,9,TRUE
9,0,Online Panel,9,TRUE
2,0,Online Panel,9,TRUE
2,0,Online Panel,9,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
37,0.1,Online Panel,3.5,TRUE
40,0.1,Online Panel,3.5,TRUE
9,0.1,Online Panel,3.5,TRUE
2,0.1,Online Panel,3.5,TRUE
1,0.1,Online Panel,3.5,TRUE
44,0.1,Online Panel,3.5,TRUE
47,0.1,Online Panel,3.5,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
49.9,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
50.1,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
38.7,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
43.8,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
5.9,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
1,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
0.9,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
44,1.6,Online Panel,4,TRUE
46,1.6,Online Panel,4,TRUE
38,1.6,Online Panel,4,TRUE
42,1.6,Online Panel,4,TRUE
9,1.6,Online Panel,4,TRUE
2,1.6,Online Panel,4,TRUE
2,1.6,Online Panel,4,TRUE
1,1.6,Online Panel,4,TRUE
50,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
48,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
40,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
44,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
8,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
2,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
3,-0.9,Live Phone/Online Panel/Text-to-Web,7,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
47,-0.2,Text-to-Web,6,TRUE
49,-0.2,Text-to-Web,6,TRUE
45,-0.2,Text-to-Web,6,TRUE
46,-0.2,Text-to-Web,6,TRUE
5,-0.2,Text-to-Web,6,TRUE
1,-0.2,Text-to-Web,6,TRUE
1,-0.2,Text-to-Web,6,TRUE
40,-1.1,Online Panel,9,TRUE
41,-1.1,Online Panel,9,TRUE
5,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
43,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
38,0.1,Live Phone/Text-to-Web,1,TRUE
41,0.1,Live Phone/Text-to-Web,1,TRUE
9,0.1,Live Phone/Text-to-Web,1,TRUE
39,0.1,Live Phone/Text-to-Web,1,TRUE
43,0.1,Live Phone/Text-to-Web,1,TRUE
7,0.1,Live Phone/Text-to-Web,1,TRUE
37,0.1,Live Phone/Text-to-Web,1,TRUE
45,0.1,Live Phone/Text-to-Web,1,TRUE
7,0.1,Live Phone/Text-to-Web,1,TRUE
40,0.1,Live Phone/Text-to-Web,1,TRUE
41,0.1,Live Phone/Text-to-Web,1,TRUE
9,0.1,Live Phone/Text-to-Web,1,TRUE
42,0.1,Live Phone/Text-to-Web,1,TRUE
44,0.1,Live Phone/Text-to-Web,1,TRUE
7,0.1,Live Phone/Text-to-Web,1,TRUE
42,-0.4,Live Phone/Online Panel,7,TRUE
42,-0.4,Live Phone/Online Panel,7,TRUE
40,-0.4,Live Phone/Online Panel,7,TRUE
38,-0.4,Live Phone/Online Panel,7,TRUE
8,-0.4,Live Phone/Online Panel,7,TRUE
3,-0.4,Live Phone/Online Panel,7,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
48,-0.5,Live Phone,9,TRUE
47,-0.5,Live Phone,9,TRUE
41,-0.5,Live Phone,9,TRUE
38,-0.5,Live Phone,9,TRUE
14,-0.5,Live Phone,9,TRUE
2,-0.5,Live Phone,9,TRUE
2,-0.5,Live Phone,9,TRUE
55,-0.3,Probability Panel,10,TRUE
26,-0.3,Probability Panel,10,TRUE
10,-0.3,Probability Panel,10,TRUE
2,-0.3,Probability Panel,10,TRUE
1,-0.3,Probability Panel,10,TRUE
68,-0.3,Probability Panel,10,TRUE
32,-0.3,Probability Panel,10,TRUE
52,-0.3,Probability Panel,10,TRUE
33,-0.3,Probability Panel,10,TRUE
6,-0.3,Probability Panel,10,TRUE
0,-0.3,Probability Panel,10,TRUE
1,-0.3,Probability Panel,10,TRUE
60,-0.3,Probability Panel,10,TRUE
40,-0.3,Probability Panel,10,TRUE
44,-0.3,Probability Panel,10,TRUE
41,-0.3,Probability Panel,10,TRUE
3,-0.3,Probability Panel,10,TRUE
2,-0.3,Probability Panel,10,TRUE
1,-0.3,Probability Panel,10,TRUE
52,-0.3,Probability Panel,10,TRUE
48,-0.3,Probability Panel,10,TRUE
36.5,0,Online Panel,8.5,TRUE
36.6,0,Online Panel,8.5,TRUE
14.6,0,Online Panel,8.5,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
44,-0.1,Live Phone/Online Panel,3.5,TRUE
45,-0.1,Live Phone/Online Panel,3.5,TRUE
41,-0.1,Live Phone/Online Panel,3.5,TRUE
42,-0.1,Live Phone/Online Panel,3.5,TRUE
7,-0.1,Live Phone/Online Panel,3.5,TRUE
2,-0.1,Live Phone/Online Panel,3.5,TRUE
1,-0.1,Live Phone/Online Panel,3.5,TRUE
1,-0.1,Live Phone/Online Panel,3.5,TRUE
44,-0.1,Live Phone/Online Panel,3.5,TRUE
44,-0.1,Live Phone/Online Panel,3.5,TRUE
39,-0.1,Live Phone/Online Panel,3.5,TRUE
41,-0.1,Live Phone/Online Panel,3.5,TRUE
9,-0.1,Live Phone/Online Panel,3.5,TRUE
1,-0.1,Live Phone/Online Panel,3.5,TRUE
1,-0.1,Live Phone/Online Panel,3.5,TRUE
3,-0.1,Live Phone/Online Panel,3.5,TRUE
45,-0.1,Live Phone/Online Panel,3.5,TRUE
45,-0.1,Live Phone/Online Panel,3.5,TRUE
42,-0.1,Live Phone/Online Panel,3.5,TRUE
42,-0.1,Live Phone/Online Panel,3.5,TRUE
7,-0.1,Live Phone/Online Panel,3.5,TRUE
1,-0.1,Live Phone/Online Panel,3.5,TRUE
1,-0.1,Live Phone/Online Panel,3.5,TRUE
2,-0.1,Live Phone/Online Panel,3.5,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
43,0.6,Text-to-Web/Online Ad,5,TRUE
45,0.6,Text-to-Web/Online Ad,5,TRUE
38,0.6,Text-to-Web/Online Ad,5,TRUE
41,0.6,Text-to-Web/Online Ad,5,TRUE
11,0.6,Text-to-Web/Online Ad,5,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
55,0,IVR/Text,4,TRUE
39,0,IVR/Text,4,TRUE
47,-0.1,Online Panel,7,TRUE
53,-0.1,Online Panel,7,TRUE
40,-0.1,Online Panel,7,TRUE
45,-0.1,Online Panel,7,TRUE
14,-0.1,Online Panel,7,TRUE
36,-0.1,Online Panel,7,TRUE
44,-0.1,Online Panel,7,TRUE
12,-0.1,Online Panel,7,TRUE
1,-0.1,Online Panel,7,TRUE
1,-0.1,Online Panel,7,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
46,-0.8,Online Panel,9,TRUE
49,-0.8,Online Panel,9,TRUE
38,-0.8,Online Panel,9,TRUE
43,-0.8,Online Panel,9,TRUE
9,-0.8,Online Panel,9,TRUE
3,-0.8,Online Panel,9,TRUE
1,-0.8,Online Panel,9,TRUE
42,-0.2,Live Phone/Text-to-Web,6,TRUE
34,-0.2,Live Phone/Text-to-Web,6,TRUE
45,-1.1,Online Panel,9,TRUE
54,-1.1,Online Panel,9,TRUE
36,-1.1,Online Panel,9,TRUE
49,-1.1,Online Panel,9,TRUE
3,-1.1,Online Panel,9,TRUE
47,-1.1,Online Panel,9,TRUE
52,-1.1,Online Panel,9,TRUE
40,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
5,-1.1,Online Panel,9,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
47,-0.8,Live Phone/Online Panel/Text-to-Web,7,TRUE
38,-0.8,Live Phone/Online Panel/Text-to-Web,7,TRUE
43,1.6,Online Panel,4,TRUE
47,1.6,Online Panel,4,TRUE
41,1.6,Online Panel,4,FALSE
48,1.6,Online Panel,4,FALSE
36,1.6,Online Panel,4,TRUE
38,1.6,Online Panel,4,TRUE
11,1.6,Online Panel,4,TRUE
3,1.6,Online Panel,4,TRUE
2,1.6,Online Panel,4,TRUE
1,1.6,Online Panel,4,TRUE
50,-1.1,Probability Panel,10,TRUE
50,-1.1,Probability Panel,10,TRUE
49,-1.1,Probability Panel,10,TRUE
51,-1.1,Probability Panel,10,TRUE
37,-1.1,Probability Panel,10,TRUE
40,-1.1,Probability Panel,10,TRUE
17,-1.1,Probability Panel,10,TRUE
3,-1.1,Probability Panel,10,TRUE
3,-1.1,Probability Panel,10,TRUE
41,-1.1,Probability Panel,10,TRUE
44,-1.1,Probability Panel,10,TRUE
11,-1.1,Probability Panel,10,TRUE
2,-1.1,Probability Panel,10,TRUE
2,-1.1,Probability Panel,10,TRUE
41,-1.1,Online Panel,9,TRUE
42,-1.1,Online Panel,9,TRUE
3,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
44.9,1.6,Online Panel,4,TRUE
45.5,1.6,Online Panel,4,TRUE
47,1.6,Online Panel,4,TRUE
46.8,1.6,Online Panel,4,TRUE
37.6,1.6,Online Panel,4,TRUE
39.3,1.6,Online Panel,4,TRUE
8.9,1.6,Online Panel,4,TRUE
1.9,1.6,Online Panel,4,TRUE
1.4,1.6,Online Panel,4,TRUE
0.6,1.6,Online Panel,4,TRUE
40.2,1.6,Online Panel,4,TRUE
41.3,1.6,Online Panel,4,TRUE
8,1.6,Online Panel,4,TRUE
1.8,1.6,Online Panel,4,TRUE
1.4,1.6,Online Panel,4,TRUE
0.7,1.6,Online Panel,4,TRUE
46,-0.9,Probability Panel,9.5,TRUE
46,-0.9,Probability Panel,9.5,TRUE
38,-0.9,Probability Panel,9.5,TRUE
38,-0.9,Probability Panel,9.5,TRUE
13,-0.9,Probability Panel,9.5,TRUE
35,-0.9,Probability Panel,9.5,TRUE
36,-0.9,Probability Panel,9.5,TRUE
33,-0.9,Probability Panel,9.5,TRUE
35,-0.9,Probability Panel,9.5,TRUE
13,-0.9,Probability Panel,9.5,TRUE
41,-0.4,Online Panel,6,TRUE
44,-0.4,Online Panel,6,TRUE
36,-0.4,Online Panel,6,TRUE
43,-0.4,Online Panel,6,TRUE
8,-0.4,Online Panel,6,TRUE
1,-0.4,Online Panel,6,TRUE
2,-0.4,Online Panel,6,TRUE
42,-1,Online Panel,9,TRUE
36,-1,Online Panel,9,TRUE
11,-1,Online Panel,9,TRUE
43,0.4,Online Panel,9,TRUE
42,0.4,Online Panel,9,TRUE
5,0.4,Online Panel,9,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
45,-1.1,Online Panel,9,TRUE
45,-1.1,Online Panel,9,TRUE
43,-1.1,Online Panel,9,TRUE
44,-1.1,Online Panel,9,TRUE
40,-1.1,Live Phone,6,TRUE
43,-1.1,Live Phone,6,TRUE
11,-1.1,Live Phone,6,TRUE
2,-1.1,Live Phone,6,TRUE
2,-1.1,Live Phone,6,TRUE
48,-1.1,Live Phone,6,TRUE
49,-1.1,Live Phone,6,TRUE
31.4,-1.1,Live Phone,6,TRUE
50,-1.1,Live Phone,6,TRUE
11.2,-1.1,Live Phone,6,TRUE
39,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
7,-0.3,Online Panel,3,TRUE
2,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
47,-0.3,Online Panel,3,TRUE
47,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,FALSE
47,-0.3,Online Panel,3,FALSE
37,-0.9,Probability Panel,9.5,TRUE
35,-0.9,Probability Panel,9.5,TRUE
5,-0.9,Probability Panel,9.5,TRUE
48,-0.9,Probability Panel,9.5,TRUE
48,-0.9,Probability Panel,9.5,TRUE
42,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
6,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
46,-0.3,Online Panel,3,TRUE
47,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,FALSE
49,-0.3,Online Panel,3,FALSE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
7,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
2,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
49,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,FALSE
51,-0.3,Online Panel,3,FALSE
39,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
8,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
47,-0.3,Online Panel,3,TRUE
41,-0.3,Online Panel,3,FALSE
49,-0.3,Online Panel,3,FALSE
42,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,3,TRUE
7,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
2,-0.3,Online Panel,3,TRUE
46,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,FALSE
47,-0.3,Online Panel,3,FALSE
38,-0.3,Online Panel,3,TRUE
46,-0.3,Online Panel,3,TRUE
7,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
42,-0.3,Online Panel,3,TRUE
49,-0.3,Online Panel,3,TRUE
40,-0.3,Online Panel,3,FALSE
50,-0.3,Online Panel,3,FALSE
42,-0.3,Online Panel,3,TRUE
45,-0.3,Online Panel,3,TRUE
7,-0.3,Online Panel,3,TRUE
2,-0.3,Online Panel,3,TRUE
1,-0.3,Online Panel,3,TRUE
46,-0.3,Online Panel,3,TRUE
48,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,FALSE
50,-0.3,Online Panel,3,FALSE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
44,-1.3,Online Panel,8,TRUE
42,-1.3,Online Panel,8,TRUE
43,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
38,-0.4,Online Panel,8,TRUE
43,-0.4,Online Panel,8,TRUE
42,-0.4,Online Panel,8,TRUE
44,-0.4,Online Panel,8,TRUE
33,-1.5,Live Phone,9,TRUE
42,-1.5,Live Phone,9,TRUE
10,-1.5,Live Phone,9,TRUE
2,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
42,-1.5,Live Phone,9,TRUE
49,-1.5,Live Phone,9,TRUE
35,-1.5,Live Phone,9,TRUE
44,-1.5,Live Phone,9,TRUE
8,-1.5,Live Phone,9,TRUE
2,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
43,-1.5,Live Phone,9,TRUE
49,-1.5,Live Phone,9,TRUE
31,-1.5,Live Phone,9,TRUE
39,-1.5,Live Phone,9,TRUE
9,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
39,-1.5,Live Phone,9,TRUE
49,-1.5,Live Phone,9,TRUE
34,-1.5,Live Phone,9,TRUE
42,-1.5,Live Phone,9,TRUE
8,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
2,-1.5,Live Phone,9,TRUE
41,-1.5,Live Phone,9,TRUE
50,-1.5,Live Phone,9,TRUE
36,-1.5,Live Phone,9,TRUE
38,-1.5,Live Phone,9,TRUE
9,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
42,-1.5,Live Phone,9,TRUE
49,-1.5,Live Phone,9,TRUE
42,-1.5,Live Phone,9,TRUE
39,-1.5,Live Phone,9,TRUE
7,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
47,-1.5,Live Phone,9,TRUE
46,-1.5,Live Phone,9,TRUE
27,-1.5,Live Phone,9,TRUE
41,-1.5,Live Phone,9,TRUE
12,-1.5,Live Phone,9,TRUE
2,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
2,-1.5,Live Phone,9,TRUE
38,-1.5,Live Phone,9,TRUE
50,-1.5,Live Phone,9,TRUE
30,-1.5,Live Phone,9,TRUE
44,-1.5,Live Phone,9,TRUE
11,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
2,-1.5,Live Phone,9,TRUE
38,-1.5,Live Phone,9,TRUE
51,-1.5,Live Phone,9,TRUE
36,-1.5,Live Phone,9,TRUE
40,-1.5,Live Phone,9,TRUE
10,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
44,-1.5,Live Phone,9,TRUE
47,-1.5,Live Phone,9,TRUE
37,-1.5,Live Phone,9,TRUE
41,-1.5,Live Phone,9,TRUE
9,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
45,-1.5,Live Phone,9,TRUE
48,-1.5,Live Phone,9,TRUE
38,-1.5,Live Phone,9,TRUE
38,-1.5,Live Phone,9,TRUE
9,-1.5,Live Phone,9,TRUE
1,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
47,-1.5,Live Phone,9,TRUE
45,-1.5,Live Phone,9,TRUE
39,-1.5,Live Phone,9,TRUE
40,-1.5,Live Phone,9,TRUE
8,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
0,-1.5,Live Phone,9,TRUE
46,-1.5,Live Phone,9,TRUE
47,-1.5,Live Phone,9,TRUE
29,-0.2,Live Phone,10,TRUE
47,-0.2,Live Phone,10,TRUE
8,-0.2,Live Phone,10,TRUE
56,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
34.5,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
49.9,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
32.5,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
5.8,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
3,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
1,-1.1,IVR/Online Panel/Text-to-Web,7,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
34,1.7,Online Panel,9,TRUE
35.8,1.7,Online Panel,9,TRUE
9.2,1.7,Online Panel,9,TRUE
2.1,1.7,Online Panel,9,TRUE
39,1.7,Online Panel,9,TRUE
38.5,1.7,Online Panel,9,TRUE
9.1,1.7,Online Panel,9,TRUE
1.7,1.7,Online Panel,9,TRUE
41.9,1.7,Online Panel,9,TRUE
40.6,1.7,Online Panel,9,TRUE
8.8,1.7,Online Panel,9,TRUE
1.2,1.7,Online Panel,9,TRUE
46,-0.2,Online Panel,1,TRUE
49,-0.2,Online Panel,1,TRUE
60,0,IVR/Text,4,TRUE
32,0,IVR/Text,4,TRUE
43,-1.1,Online Panel,9,TRUE
43,-1.1,Online Panel,9,TRUE
3,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
1,-1.1,Online Panel,9,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
42,0.2,Live Phone,1,TRUE
51,0.2,Live Phone,1,TRUE
37,0.2,Live Phone,1,TRUE
46,0.2,Live Phone,1,TRUE
10,0.2,Live Phone,1,TRUE
44,-0.3,Online Panel,3,TRUE
43,-0.3,Online Panel,3,TRUE
46,-0.9,Probability Panel,9.5,TRUE
44,-0.9,Probability Panel,9.5,TRUE
47,-0.9,Probability Panel,9.5,TRUE
43,-0.9,Probability Panel,9.5,TRUE
50,-0.5,Live Phone,9,TRUE
44,-0.5,Live Phone,9,TRUE
40,-0.5,Live Phone,9,TRUE
39,-0.5,Live Phone,9,TRUE
12,-0.5,Live Phone,9,TRUE
1,-0.5,Live Phone,9,TRUE
4,-0.5,Live Phone,9,TRUE
38.1,-1.1,Live Phone,4,TRUE
42.6,-1.1,Live Phone,4,TRUE
8.8,-1.1,Live Phone,4,TRUE
43,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
39,0.3,Live Phone/Text-to-Web,3,TRUE
49,0.3,Live Phone/Text-to-Web,3,TRUE
33,0.3,Live Phone/Text-to-Web,3,TRUE
41,0.3,Live Phone/Text-to-Web,3,TRUE
13,0.3,Live Phone/Text-to-Web,3,TRUE
42,-0.3,Online Panel,3,TRUE
44,-0.3,Online Panel,3,TRUE
42,0.4,Online Panel,9,TRUE
44,0.4,Online Panel,9,TRUE
7,0.4,Online Panel,9,TRUE
2,0.4,Online Panel,9,TRUE
38,0.4,Online Panel,9,TRUE
47,0.4,Online Panel,9,TRUE
6,0.4,Online Panel,9,TRUE
0,0.4,Online Panel,9,TRUE
38,0.4,Online Panel,9,TRUE
43,0.4,Online Panel,9,TRUE
5,0.4,Online Panel,9,TRUE
0,0.4,Online Panel,9,TRUE
37,0.4,Online Panel,9,TRUE
43,0.4,Online Panel,9,TRUE
7,0.4,Online Panel,9,TRUE
1,0.4,Online Panel,9,TRUE
37,0.4,Online Panel,9,TRUE
44,0.4,Online Panel,9,TRUE
7,0.4,Online Panel,9,TRUE
0,0.4,Online Panel,9,TRUE
41,0.4,Online Panel,9,TRUE
43,0.4,Online Panel,9,TRUE
7,0.4,Online Panel,9,TRUE
0,0.4,Online Panel,9,TRUE
56,0.1,Online Panel,3,TRUE
37,0.1,Online Panel,3,TRUE
42,-0.4,Online Panel,3,TRUE
40,-0.4,Online Panel,3,TRUE
39,-0.4,Online Panel,3,TRUE
38,-0.4,Online Panel,3,TRUE
